,movie_id,titile,comment_id,positive,negative,speech,neutral,skip
271,20276,рлооггшшгшгг7пшн67шщгщжоошьлооооооо,14237,0.0351548418402671,0.1037586331367492,0.0005984087474644,0.7371681928634644,0.3998216390609741
273,20667,Важкий шлях повернення додому.   Доля випропобовує  як кримських татар так і українців.,14235,0.0284460354596376,0.1097157895565033,0.001820211415179,0.2568419873714447,0.7773098945617676
275,19186,Дуже якісний фільм у всіх відношеннях! Задоволення від перегляду гарантоване. Герої серед нас!,14233,0.1778208613395691,0.1520422399044037,0.0046195713803172,0.0600966475903987,0.8670457601547241
277,20276,хотелось бы смотреть на русском языке,14216,0.132974237203598,0.0185565669089555,1.000000338535756e-05,0.7122421860694885,0.1732981950044632
281,20015,"Цей фільм справді треба дивитися,бо мова жестів та міміка,але я спочатку(так сталось)переглянула другу частину,а зараз буду дивитись першу,хоча в коментарях пишуть-перша краща)",14220,0.0203423518687486,0.0803674682974815,0.0113417543470859,0.2509227991104126,0.7606606483459473
285,18089,скоро буде 9 сезон всього буде 53,14224,0.0737062692642211,0.0149670839309692,0.0006170755368657,0.0675566866993904,0.9344051480293274
288,21094,Подивлюсь ще раз коли вийде 4 сезон,14227,0.0460439100861549,0.0534133315086364,1.000000338535756e-05,0.015434555709362,0.952584147453308
289,12212,гаонпргасресарпмрнппгеппгнппге,14228,0.1037586331367492,0.1778208613395691,0.0149670839309692,0.2509227991104126,0.275139719247818
290,12212,"гпроасонсорсогвчссИгвтнімоачтмьчя,мя",14229,0.0259673595428466,0.0827073454856872,0.0038344827480614,0.9381340146064758,0.1008886247873306
292,21217,"В мобільній версії вказано, що є українська мова. На комп'ютері не вказано, що є українська версія. Української мови тут немає. Приберіть з мобільної версії наявність української мови.",14231,0.1037586331367492,0.3557848632335663,0.0113417543470859,0.2337163686752319,0.3849221765995025
295,8990,Почему нельзя поменять аудиодорожку?!,14213,0.0038344827480614,0.771853506565094,0.0005803157691843,0.1968362182378769,0.2689514458179474
296,9041,"Загалом сподобалася стрічка. Не скажу що це щось надзвичайне, але легке, не нудне кіно. Непогана історія переймання хорошого прикладу і побудови на ньому свого шляху.
Емі Адамс тут ще зовсім як дівчисько )))), не бачив її такою.",14212,0.0980893224477768,0.2173475176095962,0.0179962143301963,0.0159163940697908,0.9019306898117064
297,20667,Один з найкращих фiльмiв. Велика подяка режисеру i всьому акторському колективу. Крим - земля кримсько-татарського народу.,14211,0.0100235687568783,0.0803674682974815,0.0007196703809313,0.1128054112195968,0.9790457487106324
298,21128,Обожнюю режисуру та акторську гру Ахтема Сейтаблаєва!!! ,14210,0.1008886247873306,0.0179962143301963,0.0010749627836048,0.5078218579292297,0.2568419873714447
299,21128,Класний фільм!!! Обожнюю режисуру та акторську гру Ахтема Сейтаблаєва! Обожнюю українське кіно.... робіть більше продукту....,14209,0.1520422399044037,0.0875738412141799,0.0109969424083828,0.0695517510175705,0.5775054097175598
306,19063,"Дорогущий брёд для школоты, но один раз глянуть стоит",14200,0.0149670839309692,0.1824355274438858,0.0004273156810086,0.4765896201133728,0.4455395638942718
307,20571,"Зворушлива та пронизуюча історія одного дня війни...
Якісна картина.
Слава Україні.",14199,0.1480571925640106,0.1441588550806045,0.0021927168127149,0.2120788097381591,0.3415925204753876
308,19042,цікавий фільм,14196,0.0009210511343553,0.0061075626872479,1.000000338535756e-05,0.1403462588787078,0.9046605229377748
309,19042,цікавий фільм,14195,0.0009210511343553,0.0061075626872479,1.000000338535756e-05,0.1403462588787078,0.9046605229377748
312,20810,"Сюжет - неймовірний, точніше сама ідея, це просто якась антиутопія, яка нас чекає в майбутньому. Тепер я розумію, за що отримав таку нагороду цей фільм і чому він взагалі поїхав на Оскар, АЛЕ те як це показали - ЖАХ. Я розумію, що іноді можна зациклюватися на одній сцені, щоб глядач все роздивився, але я лише засипала, коли одна сцена тягнулася ну надто довго. Здається, що режисер хотів спеціально розтягнути екранний час. Сценарій нікуди не годиться, адже ми не знаємо нічого про героїв, ти не відчуваєш емпатії, особливо, якщо ти не пережив те саме, тобто, якщо іноземець буде дивитися фільм, то йому взагалі він здасться маячнею. Хотілося б більше діалогів, більше сцен, які показують відчай, посттравматичний стрес головного героя. Найкраща сцена - це перша, коли закопують людину, а також та, де розбирають загиблих буквально по частинкам. Якщо хоча б снімали все не з одного ракурсу, то ситуація була б покраще. А то іноді дійсно хотілось все роздивитись, але ти не можеш, адже все обмежено в рамках одного кадру. Присмак від фільму неприємний, тобто, ти розумієш, шо це станеться в майбутньому зовсім скоро. Ти ходиш з цими думками довго і тобі починається здаватися, що фільм непоганий, пле це лмше здається, якщо відкинути емоції і уявити, що фільм перегляне людина в майбутньому, через багато десятиліть після подій, то цих емоцій не буде і прийде точне розуміння, що з кінематографічної точки зору, фільм заслуговую 3/10, і то, за ідею, а не за зйомку",14192,0.0583558417856693,0.2568419873714447,0.0302245877683162,0.0351548418402671,0.9124462008476256
313,19185,"Давно чула про фільм і будо цікаво глянуть, перед переглядом фільму НІЧОГО не знала про ті події в морі, аде знала про окупацію, зелених чоловічків. І тут виходить, що фільм снімали немов лише для українців, насамперед для тих, хто знає про ті події і був тоді у свідомому віці, адже якщо іноземець гляне фільм, то він майже нічого не зрозуміє. Сценарій трохи погано написаний, адже сцени обірвані, не до кінця доведені і багато чого не сказано, через це ти вимушений все додумувати. Після перегляду мені здалося, що Лева вбили насправді, але потім мені допомогла розібратися Вікіпедія з ось такими білими плямами. Пізніше прочитала повністю всю інформацію про події і якось взагалі трохи розчарувалася, адже насправді все було трохи героїчніше, не було того, що сталося вкінці, де всі весь екіпаж закрився в трюмі, насправді були спроби прориву і мені здається, що цього не додали до сценарію, адже на такі сцени треба було б витратити ще більше грошей, але ці сцени були б найкращими. Моя оцінка фільму: 4/10",14191,0.0675566866993904,0.287777841091156,0.0251888446509838,0.0550152920186519,0.880807101726532
